ProjectName,Theorem,ProofSequence,Introduction_Patterns,Simplification_Patterns,Application_Patterns,Rewriting_Patterns,Automation_Patterns,Analysis_Patterns
/mnt/cisk/zmq/dataset/data/goedel/LNN2LNT.json,translateProof,"['intros', 'destruct', 'assert', 'intros', 'destruct', 'exists', 'split', 'apply', 'intros', 'destruct', 'clear', 'induction', 'elim', 'destruct', 'elim', 'apply', 'auto', 'assumption', 'apply', 'firstorder', 'apply', 'destruct', 'destruct', 'exists', 'tauto']",1,0,2,0,0,5
/mnt/cisk/zmq/dataset/data/goedel/NNtheory.json,natNE,"['assert', 'intro', 'induction', 'intros', 'destruct', 'elim', 'simpl', 'apply', 'apply', 'apply', 'apply', 'apply', 'right', 'constructor', 'apply', 'destruct', 'elim', 'simpl', 'apply', 'apply', 'apply', 'apply', 'apply', 'auto', 'intros', 'induction', 'apply', 'auto', 'apply', 'apply', 'apply', 'apply', 'apply', 'right', 'constructor', 'apply', 'auto']",1,1,2,0,2,4
/mnt/cisk/zmq/dataset/data/goedel/NNtheory.json,natLE,"['intros', 'induction', 'apply', 'simpl', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'auto', 'apply', 'unfold', 'intros', 'apply', 'rewrite', 'apply']",3,2,4,1,1,1
/mnt/cisk/zmq/dataset/data/goedel/NNtheory.json,natPlus,"['intros', 'induction', 'rewrite', 'simpl', 'apply', 'rewrite', 'simpl', 'apply', 'apply', 'apply', 'rewrite', 'apply']",0,2,2,1,0,1
/mnt/cisk/zmq/dataset/data/goedel/NNtheory.json,nnPlusNotNeeded,"['intros', 'induction', 'simpl', 'apply', 'apply', 'apply', 'apply', 'right', 'constructor', 'apply', 'apply', 'rewrite', 'apply', 'apply', 'apply', 'apply', 'right', 'constructor', 'apply', 'replace', 'apply', 'auto', 'unfold', 'rewrite', 'reflexivity', 'simpl', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'intros', 'replace', 'apply', 'apply', 'assumption', 'unfold', 'rewrite', 'simpl', 'rewrite', 'reflexivity', 'apply', 'apply', 'apply', 'apply', 'apply', 'right', 'constructor', 'rewrite', 'apply', 'apply', 'apply', 'apply', 'right', 'constructor', 'apply', 'replace', 'apply', 'apply', 'unfold', 'rewrite', 'simpl', 'rewrite', 'reflexivity', 'apply']",1,4,5,2,1,1
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeLNTFunctionInj,"['intros', 'destruct', 'destruct', 'reflexivity']",0,0,0,0,0,2
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeLNTRelationInj,"['intros', 'destruct', 'destruct', 'reflexivity']",0,0,0,0,0,2
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeLNNRelationInj,"['intros', 'destruct', 'destruct', 'reflexivity']",0,0,0,0,0,2
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNNRIsPR,"['unfold', 'apply', 'apply', 'apply', 'apply', 'apply']",0,0,2,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNNRIsCorrect1,"['intros', 'induction', 'simpl', 'reflexivity']",0,1,0,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNNRIsCorrect2,"['intros', 'destruct', 'exists', 'reflexivity', 'elim', 'reflexivity']",0,0,0,0,0,2
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNTRIsPR,"['unfold', 'apply']",0,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNTRIsCorrect1,['simple'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNTRIsCorrect2,"['intros', 'elim', 'reflexivity']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNTFIsPR,"['set', 'assert', 'intro', 'induction', 'intros', 'simpl', 'apply', 'simpl', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']",2,2,1,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNTFIsCorrect1,"['intros', 'induction', 'reflexivity']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNNFIsCorrect1,['apply'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNTFIsCorrect2,"['intros', 'destruct', 'exists', 'reflexivity', 'destruct', 'exists', 'reflexivity', 'destruct', 'exists', 'reflexivity', 'destruct', 'exists', 'reflexivity', 'elim', 'reflexivity']",0,0,0,0,0,2
/mnt/cisk/zmq/dataset/data/goedel/Languages.json,codeArityLNNFIsCorrect2,['apply'],0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,sumToN1,"['intros', 'induction', 'auto', 'simpl', 'apply', 'apply']",0,1,1,0,1,1
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,sumToN2,"['intro', 'induction', 'intros', 'simpl', 'rewrite', 'simpl', 'auto', 'induction', 'apply', 'apply', 'apply', 'auto', 'simpl', 'apply', 'apply', 'rewrite', 'auto']",2,4,3,1,1,1
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,sumToNIsPR,"['unfold', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']",0,0,2,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairIsPR,"['intros', 'unfold', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']",1,0,2,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairProjectionsHelp,"['intros', 'unfold', 'induction', 'rewrite', 'induction', 'auto', 'elim', 'apply', 'rewrite', 'induction', 'elim', 'apply', 'apply', 'auto', 'auto', 'auto', 'set', 'induction', 'auto', 'elim', 'apply', 'fold', 'induction', 'elim', 'apply', 'apply', 'auto', 'assert', 'apply', 'apply', 'auto', 'apply', 'auto', 'auto', 'auto']",1,0,4,0,1,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairProjections,"['assert', 'intros', 'induction', 'simpl', 'elim', 'induction', 'assert', 'apply', 'auto', 'unfold', 'replace', 'unfold', 'rewrite', 'rewrite', 'rewrite', 'reflexivity', 'auto', 'unfold', 'rewrite', 'auto', 'unfold', 'rewrite', 'simpl', 'apply', 'rewrite', 'rewrite', 'apply', 'auto', 'auto', 'apply', 'auto', 'intros', 'apply', 'apply', 'apply', 'apply']",1,3,4,4,3,2
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,searchXYIsPR,"['unfold', 'apply', 'unfold', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']",0,0,3,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairPi1IsPR,"['unfold', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']",0,0,2,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairPi2IsPR,"['unfold', 'apply', 'apply', 'apply', 'apply']",0,0,2,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairProjections1,"['intros', 'unfold', 'unfold', 'replace', 'rewrite', 'apply', 'symmetry', 'apply', 'simpl', 'apply', 'apply', 'apply', 'apply']",1,3,2,1,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairProjections2,"['intros', 'unfold', 'rewrite', 'unfold', 'replace', 'apply', 'symmetry', 'apply', 'simpl', 'apply', 'apply', 'apply', 'apply']",1,2,2,2,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairLe1,"['intros', 'unfold', 'apply']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairLe1A,"['intros', 'apply', 'apply', 'rewrite', 'apply']",1,0,2,1,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairLe2A,"['intros', 'apply', 'apply', 'rewrite', 'apply']",1,0,2,1,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairLe3,"['intros', 'unfold', 'apply', 'apply', 'apply', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,3,0,1,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,cPairLt1,"['intros', 'unfold', 'rewrite', 'simpl', 'rewrite', 'simpl', 'rewrite', 'unfold', 'apply', 'apply']",1,2,2,2,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,codeNth,"['intros', 'assert', 'induction', 'exact', 'exact', 'exact', 'Defined']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,drop,"['induction', 'exact', 'intros', 'apply', 'destruct', 'exact', 'exact', 'Defined']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,codeNthCorrect,"['unfold', 'set', 'assert', 'destruct', 'simpl', 'apply', 'simpl', 'apply', 'assert', 'simple', 'simpl', 'reflexivity', 'simpl', 'intros', 'rewrite', 'rewrite', 'unfold', 'clear', 'generalize', 'clear', 'induction', 'simpl', 'intros', 'reflexivity', 'destruct', 'apply', 'apply', 'intros', 'replace', 'rewrite', 'destruct', 'simpl', 'apply', 'simpl', 'apply', 'generalize', 'clear', 'induction', 'destruct', 'reflexivity', 'destruct', 'simpl', 'destruct', 'apply', 'simpl', 'auto']",2,5,2,3,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,codeNthIsPR,"['intros', 'unfold', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply']",1,0,2,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,evalStrongRecIsPR,"['intros', 'unfold', 'fold', 'set', 'assert', 'unfold', 'assert', 'apply', 'apply', 'apply', 'assert', 'apply', 'apply', 'apply', 'induction', 'induction', 'induction', 'exists', 'apply', 'apply', 'apply', 'simpl', 'apply', 'apply', 'unfold', 'repeat', 'auto', 'apply', 'auto', 'assert', 'apply', 'auto', 'apply', 'clear', 'assert', 'apply', 'apply', 'apply', 'induction', 'induction', 'exists', 'simpl', 'fold', 'intros', 'apply', 'unfold', 'simpl', 'repeat', 'apply', 'auto']",2,3,4,0,4,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,computeEvalStrongRecHelp,"['intros', 'unfold', 'simpl', 'fold', 'induction', 'elim', 'apply', 'rewrite', 'auto', 'induction', 'replace', 'reflexivity', 'unfold', 'simpl', 'fold', 'induction', 'elim', 'auto', 'induction', 'reflexivity', 'elim', 'auto', 'elim', 'auto']",1,1,1,1,0,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,listValues,"['intros', 'induction', 'exact', 'exact', 'Defined']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,evalStrongRecHelp1,"['assert', 'intros', 'induction', 'simpl', 'unfold', 'simpl', 'reflexivity', 'unfold', 'simpl', 'unfold', 'simpl', 'rewrite', 'unfold', 'simpl', 'rewrite', 'rewrite', 'reflexivity', 'intros', 'rewrite', 'rewrite', 'induction', 'elim', 'induction', 'rewrite', 'simpl', 'rewrite', 'reflexivity', 'apply', 'auto', 'apply', 'auto', 'inversion', 'rewrite', 'clear', 'simpl', 'reflexivity']",0,5,1,3,1,1
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,evalStrongRecHelp2,"['intro', 'fold', 'induction', 'simpl', 'apply', 'simpl', 'intros', 'fold', 'set', 'assert', 'apply', 'auto', 'unfold', 'clear', 'apply', 'apply', 'apply', 'unfold', 'simpl', 'repeat', 'apply', 'apply', 'apply', 'unfold', 'simpl', 'fold', 'apply', 'unfold', 'simpl', 'repeat', 'apply', 'apply', 'apply']",1,5,4,0,2,0
/mnt/cisk/zmq/dataset/data/goedel/cPair.json,callIsPR,"['intros', 'apply', 'apply', 'apply', 'apply', 'apply', 'assumption', 'apply', 'apply', 'apply', 'apply']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subAllTerm_ext,"['intro', 'elim', 'simpl', 'intros', 'apply', 'auto', 'rewrite', 'auto', 'intros', 'apply', 'auto', 'auto', 'rewrite', 'rewrite', 'auto', 'intros', 'apply', 'unfold', 'fold', 'apply', 'auto', 'intros', 'apply', 'unfold', 'fold', 'apply', 'auto']",2,1,2,2,2,2
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subAllTerms_ext,"['intros', 'induction', 'auto', 'simpl', 'rewrite', 'rewrite', 'auto', 'intros', 'apply', 'unfold', 'fold', 'apply', 'auto', 'intros', 'apply', 'unfold', 'fold', 'apply', 'auto']",1,1,2,2,2,1
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,freeVarMap_ext,"['intros', 'induction', 'auto', 'simpl', 'rewrite', 'rewrite', 'auto', 'auto', 'intros', 'apply', 'auto']",1,1,1,2,2,1
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,freeVarMap1,"['intros', 'induction', 'elim', 'induction', 'simpl', 'rewrite', 'auto', 'simpl', 'auto']",0,3,0,1,1,1
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subAllFormula_ext,"['intro', 'induction', 'simpl', 'intros', 'rewrite', 'rewrite', 'reflexivity', 'intros', 'apply', 'apply', 'auto', 'intros', 'apply', 'apply', 'auto', 'rewrite', 'reflexivity', 'apply', 'rewrite', 'rewrite', 'reflexivity', 'intros', 'apply', 'apply', 'auto', 'intros', 'apply', 'apply', 'auto', 'rewrite', 'reflexivity', 'apply', 'rewrite', 'set', 'set', 'rewrite', 'reflexivity', 'intros', 'unfold', 'clear', 'induction', 'reflexivity', 'apply', 'apply', 'auto', 'intros', 'apply', 'auto']",3,2,3,2,2,0
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,freeVarSubAllTerm1,"['intros', 'elim', 'intros', 'simpl', 'exists', 'simpl', 'auto', 'intros', 'simpl', 'auto', 'intros', 'contradiction', 'intros', 'simpl', 'unfold', 'fold', 'fold', 'induction', 'induction', 'exists', 'split', 'unfold', 'fold', 'fold', 'apply', 'tauto', 'tauto', 'induction', 'exists', 'split', 'unfold', 'fold', 'fold', 'apply', 'tauto', 'tauto']",1,2,0,0,3,3
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,freeVarSubAllTerms1,"['intros', 'induction', 'intros', 'contradiction', 'intros', 'simpl', 'unfold', 'fold', 'fold', 'induction', 'induction', 'exists', 'split', 'unfold', 'fold', 'fold', 'apply', 'tauto', 'tauto', 'induction', 'exists', 'split', 'unfold', 'fold', 'fold', 'apply', 'tauto', 'tauto']",2,1,0,0,2,3
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,freeVarSubAllTerm2,"['intros', 'elim', 'intros', 'simpl', 'simpl', 'induction', 'rewrite', 'auto', 'elim', 'auto', 'auto', 'simpl', 'unfold', 'fold', 'fold', 'apply', 'unfold', 'fold', 'fold', 'induction', 'auto', 'auto']",1,1,1,1,1,2
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subSubAllTerm,"['intros', 'elim', 'intros', 'simpl', 'auto', 'simpl', 'rewrite', 'auto', 'auto', 'simpl', 'rewrite', 'rewrite', 'auto']",1,2,0,2,1,2
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subSubAllTerms,"['intros', 'induction', 'auto', 'simpl', 'rewrite', 'rewrite', 'auto']",0,1,0,2,1,1
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subAllTermId,"['intros', 'elim', 'simpl', 'intros', 'reflexivity', 'rewrite', 'reflexivity', 'reflexivity', 'rewrite', 'rewrite', 'reflexivity']",1,1,0,1,0,2
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subAllTermsId,"['intros', 'induction', 'reflexivity', 'simpl', 'rewrite', 'rewrite', 'reflexivity']",0,1,0,1,0,1
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subAllSubAllTerm,"['intro', 'elim', 'simpl', 'intros', 'reflexivity', 'rewrite', 'reflexivity', 'reflexivity', 'rewrite', 'rewrite', 'reflexivity']",1,1,0,1,0,2
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,subAllSubAllTerms,"['intros', 'induction', 'simpl', 'reflexivity', 'rewrite', 'rewrite', 'reflexivity']",0,1,0,1,0,1
/mnt/cisk/zmq/dataset/data/goedel/subAll.json,reduceSubAll,"['assert', 'intros', 'replace', 'set', 'replace', 'apply', 'induction', 'simpl', 'apply', 'auto', 'simpl', 'apply', 'auto', 'auto', 'apply', 'intros', 'induction', 'elim', 'unfold', 'apply', 'auto', 'auto', 'reflexivity', 'intros', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",2,2,4,0,2,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,multO,"['intros', 'induction', 'auto', 'rewrite', 'right', 'symmetry', 'apply', 'assumption']",0,0,1,0,1,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,coPrimeSym,"['unfold', 'intros', 'apply', 'assumption']",3,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,coPrimeMult,"['intros', 'unfold', 'induction', 'induction', 'induction', 'rewrite', 'unfold', 'induction', 'assert', 'apply', 'split', 'simpl', 'exists', 'rewrite', 'simpl', 'reflexivity', 'exists', 'rewrite', 'simpl', 'reflexivity', 'elim', 'exists', 'rewrite', 'auto', 'clear', 'assert', 'apply', 'induction', 'induction', 'induction', 'assert', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'repeat', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'reflexivity', 'rewrite', 'assert', 'unfold', 'exists', 'assumption', 'clear', 'rewrite', 'rewrite', 'apply', 'assumption']",1,1,1,4,0,0
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,minus_le,"['intros', 'induction', 'rewrite', 'apply', 'induction', 'apply', 'apply', 'assumption', 'apply', 'rewrite', 'apply', 'apply', 'assumption']",0,0,2,1,0,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,minus1,"['intros', 'rewrite', 'rewrite', 'unfold', 'unfold', 'rewrite', 'rewrite', 'rewrite', 'reflexivity']",0,1,0,4,0,0
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,chRem3,"['double', 'reflexivity', 'intros', 'discriminate', 'intros', 'discriminate', 'intros', 'repeat', 'apply', 'apply', 'apply', 'assumption']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,modulo,"['intros', 'apply', 'intros', 'induction', 'assert', 'unfold', 'apply', 'assumption', 'assumption', 'induction', 'induction', 'simpl', 'exists', 'simpl', 'induction', 'split', 'rewrite', 'rewrite', 'apply', 'assumption', 'assumption', 'exists', 'simpl', 'split', 'reflexivity', 'assumption']",2,1,2,2,0,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,chRem1,"['intros', 'assert', 'intros', 'set', 'induction', 'induction', 'exists', 'induction', 'split', 'apply', 'rewrite', 'replace', 'replace', 'rewrite', 'rewrite', 'fold', 'apply', 'rewrite', 'rewrite', 'apply', 'apply', 'auto', 'auto', 'assumption', 'induction', 'apply', 'assumption', 'assert', 'induction', 'elim', 'rewrite', 'rewrite', 'rewrite', 'fold', 'rewrite', 'replace', 'apply', 'rewrite', 'rewrite', 'unfold', 'apply', 'apply', 'apply', 'assumption', 'replace', 'apply', 'unfold', 'apply', 'auto', 'auto', 'induction', 'induction', 'induction', 'exists', 'split', 'simpl', 'apply', 'cbv', 'cbv', 'rewrite', 'rewrite', 'rewrite', 'apply', 'rewrite', 'unfold', 'apply', 'reflexivity', 'rewrite', 'apply', 'reflexivity']",0,1,5,3,0,3
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,gcd_lincomb_nat_dec,"['unfold', 'intro', 'apply', 'intros', 'intros', 'elim', 'intro', 'elim', 'intros', 'clear', 'simpl', 'case', 'intros', 'induction', 'rewrite', 'exists', 'replace', 'replace', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'apply', 'apply', 'rewrite', 'rewrite', 'apply', 'assumption', 'apply', 'assumption', 'apply', 'assumption', 'auto', 'auto', 'intro', 'intros', 'induction', 'elim', 'intro', 'elim', 'intros', 'clear', 'replace', 'replace', 'intros', 'exists', 'replace', 'replace', 'rewrite', 'rewrite', 'unfold', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'simpl', 'apply', 'auto', 'auto', 'auto', 'auto', 'apply', 'apply', 'apply', 'assumption', 'rewrite', 'rewrite', 'apply', 'assumption']",2,2,4,4,1,5
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,chineseRemainderTheorem,"['intros', 'induction', 'apply', 'assumption', 'assumption', 'assert', 'apply', 'assumption', 'assert', 'apply', 'assumption', 'induction', 'induction', 'induction', 'exists', 'split', 'rewrite', 'assumption', 'split', 'assumption', 'assumption']",0,0,1,0,0,2
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,prod,"['intros', 'induction', 'exact', 'exact', 'Defined']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,coPrime1,"['intros', 'split', 'split', 'exists', 'auto', 'exists', 'rewrite', 'reflexivity', 'intros', 'induction', 'apply', 'apply']",0,0,1,0,1,2
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,coPrimeMult3,"['intros', 'assert', 'apply', 'assumption', 'apply', 'assert', 'apply', 'assumption', 'apply', 'induction', 'induction', 'induction', 'induction', 'split', 'split', 'exists', 'rewrite', 'reflexivity', 'exists', 'rewrite', 'reflexivity', 'intros', 'induction', 'set', 'set', 'set', 'assert', 'replace', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'repeat', 'rewrite', 'rewrite', 'repeat', 'rewrite', 'rewrite', 'repeat', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'rewrite', 'reflexivity', 'auto', 'assert', 'replace', 'replace', 'apply', 'rewrite', 'apply', 'apply', 'apply', 'unfold', 'rewrite', 'rewrite', 'assumption', 'apply', 'apply', 'rewrite', 'assumption', 'apply', 'auto', 'apply', 'apply', 'assumption']",0,0,5,3,1,2
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,multBig1,"['intros', 'induction', 'unfold', 'elim', 'unfold', 'apply', 'rewrite', 'apply', 'rewrite', 'apply', 'apply', 'apply']",0,0,3,1,0,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,prodBig1,"['intro', 'induction', 'intros', 'simpl', 'apply', 'intros', 'simpl', 'apply', 'apply', 'apply', 'apply', 'intros', 'apply', 'apply', 'assumption']",4,1,2,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,sameProd,"['intro', 'induction', 'intros', 'auto', 'intros', 'simpl', 'replace', 'replace', 'reflexivity', 'apply', 'intros', 'symmetry', 'apply', 'apply', 'assumption', 'symmetry', 'apply', 'apply']",3,0,3,0,1,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,coPrimeProd,"['intro', 'induction', 'intros', 'simpl', 'apply', 'intros', 'assert', 'intros', 'apply', 'apply', 'assumption', 'apply', 'assumption', 'assumption', 'simpl', 'apply', 'apply', 'apply', 'apply', 'apply', 'intros', 'apply', 'do', 'assumption', 'apply', 'apply', 'apply', 'apply', 'apply', 'apply', 'auto', 'set', 'assert', 'apply', 'intros', 'unfold', 'induction', 'induction', 'elim', 'rewrite', 'assumption', 'apply', 'apply', 'apply', 'assumption', 'unfold', 'intros', 'rewrite', 'elim', 'induction', 'apply', 'apply', 'assumption', 'apply', 'unfold', 'intros', 'rewrite', 'elim', 'apply', 'apply', 'assumption', 'apply', 'assumption', 'assumption', 'intros', 'unfold', 'induction', 'apply', 'apply', 'apply', 'apply', 'assumption', 'auto', 'replace', 'replace', 'assumption', 'apply', 'intros', 'unfold', 'induction', 'rewrite', 'elim', 'reflexivity', 'unfold', 'induction', 'reflexivity', 'elim', 'reflexivity']",7,1,5,1,0,3
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,divProd,"['intro', 'induction', 'intros', 'elim', 'intros', 'induction', 'simpl', 'rewrite', 'apply', 'apply', 'assumption', 'simpl', 'apply', 'rewrite', 'apply', 'apply', 'assumption']",1,3,2,1,0,4
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,minusS,"['intros', 'replace', 'replace', 'rewrite', 'reflexivity', 'auto', 'auto']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,gtBeta,"['unfold', 'intros', 'apply']",3,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,maxBeta,"['intros', 'induction', 'exact', 'exact', 'Defined']",0,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/goedel/chRem.json,divProd2,"['simple', 'intros', 'assert', 'apply', 'assumption', 'rewrite', 'apply', 'intros', 'induction', 'simpl', 'rewrite', 'apply', 'apply', 'apply', 'assumption', 'rewrite', 'apply', 'assumption']",2,2,3,1,0,2
/mnt/cisk/zmq/dataset/data/goedel/rosserPA.json,extendsNN,"['unfold', 'intros', 'unfold', 'left', 'assumption']",3,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/goedel/rosserPA.json,freeVarRepT',"['intros', 'apply', 'rewrite', 'apply', 'assumption']",1,0,1,1,0,0
/mnt/cisk/zmq/dataset/data/goedel/rosserPA.json,Tprf2T'prf,"['intros', 'unfold', 'apply', 'unfold', 'intros', 'right', 'assumption', 'induction', 'induction', 'exists', 'induction', 'simpl', 'exists', 'intros', 'unfold', 'unfold', 'induction', 'rewrite', 'rewrite', 'apply', 'auto', 'induction', 'assert', 'auto', 'assert', 'auto', 'induction', 'induction', 'clear', 'assert', 'generalize', 'intros', 'induction', 'simpl', 'reflexivity', 'rewrite', 'reflexivity', 'rewrite', 'exists', 'intros', 'induction', 'auto', 'induction', 'assert', 'clear', 'unfold', 'intros', 'apply', 'clear', 'induction', 'auto', 'simpl', 'simpl', 'apply', 'induction', 'left', 'rewrite', 'apply', 'assumption', 'auto', 'exists', 'auto', 'exists', 'tauto', 'exists', 'tauto', 'exists', 'tauto', 'rewrite', 'exists', 'tauto', 'rewrite', 'exists', 'tauto', 'exists', 'tauto', 'exists', 'tauto', 'exists', 'tauto', 'exists', 'tauto', 'induction', 'induction', 'simpl', 'exists', 'tauto', 'exists', 'tauto', 'exists', 'tauto', 'exists', 'tauto']",5,3,3,2,3,1
/mnt/cisk/zmq/dataset/data/goedel/rosserPA.json,expressT'1,"['intros', 'rewrite', 'rewrite', 'apply', 'apply', 'assumption']",0,0,1,3,0,0
/mnt/cisk/zmq/dataset/data/goedel/rosserPA.json,expressT'2,"['intros', 'rewrite', 'rewrite', 'replace', 'apply', 'apply', 'assumption', 'reflexivity']",0,0,1,2,0,0
/mnt/cisk/zmq/dataset/data/goedel/rosserPA.json,decideAxioms,"['intros', 'induction', 'left', 'intros', 'elim', 'induction', 'induction', 'left', 'intros', 'induction', 'rewrite', 'assumption', 'auto', 'right', 'exists', 'split', 'auto', 'assumption', 'right', 'induction', 'exists', 'induction', 'auto']",0,0,0,0,1,3
